2018-12-10,19:15:13,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,07:40,09:25,90.00,1
2018-12-10,19:15:13,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,08:11,10:07,90.00,1
2018-12-10,19:15:13,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,14:11,16:07,90.00,1
2018-12-10,19:15:13,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,15:57,17:25,90.00,1
2018-12-10,19:15:13,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,16:28,18:12,90.00,1
2018-12-10,19:15:13,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,16:57,18:25,90.00,1
2018-12-10,19:15:13,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,17:14,19:08,90.00,1
2018-12-10,19:15:13,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,17:57,19:22,90.00,1
2018-12-10,19:15:13,Paris Montparnasse 1 Et 2,Rennes,2018-12-12,18:57,20:25,90.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,12:14,13:53,16.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,07:06,09:07,22.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,06:57,08:22,45.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,21:14,23:07,59.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,10:57,12:25,63.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,12:57,14:22,63.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,12:14,13:53,16.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,07:06,09:07,22.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,06:57,08:22,45.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,21:14,23:07,59.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,10:57,12:25,63.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,12:57,14:22,63.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,08:57,10:25,76.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,09:57,11:25,76.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,11:57,13:25,76.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,18:14,20:07,76.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,19:57,21:25,76.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,13:41,16:01,80.60,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,14:57,16:25,81.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,16:28,18:12,81.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,19:14,21:10,81.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,07:45,10:01,87.50,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,07:40,09:25,90.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,08:11,10:07,90.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,14:11,16:07,90.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,15:57,17:25,90.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,16:57,18:25,90.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,17:14,19:08,90.00,1
2018-12-10,19:15:24,Paris Montparnasse 1 Et 2,Rennes,2018-12-13,18:57,20:25,90.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,07:06,09:07,16.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,12:14,13:53,16.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,06:57,08:22,35.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,11:57,13:25,56.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,09:57,11:25,63.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,10:57,12:25,63.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,12:57,14:25,63.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,20:11,22:07,70.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,07:06,09:07,16.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,12:14,13:53,16.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,06:57,08:22,35.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,11:57,13:25,56.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,09:57,11:25,63.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,10:57,12:25,63.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,12:57,14:25,63.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,20:11,22:07,70.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,20:57,22:25,70.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,22:14,00:24,70.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,15:11,17:17,71.60,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,07:40,09:25,76.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,08:11,10:07,76.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,08:57,10:25,76.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,14:11,16:07,76.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,13:41,16:01,80.60,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,14:57,16:25,81.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,16:11,17:55,81.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,17:14,19:08,81.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,19:14,21:10,86.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,19:57,21:25,86.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,07:45,10:01,87.50,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,15:57,17:25,90.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,16:57,18:25,90.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,17:57,19:25,90.00,1
2018-12-10,19:15:35,Paris Montparnasse 1 Et 2,Rennes,2018-12-14,18:14,20:07,90.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,07:06,09:07,16.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,12:14,13:53,16.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,19:11,21:19,56.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,16:11,17:55,59.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,07:40,09:25,63.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,08:11,10:07,63.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,09:57,11:25,63.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,11:57,13:25,63.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,07:06,09:07,16.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,12:14,13:53,16.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,19:11,21:19,56.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,16:11,17:55,59.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,07:40,09:25,63.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,08:11,10:07,63.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,09:57,11:25,63.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,11:57,13:25,63.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,14:11,16:07,63.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,16:57,18:25,63.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,17:14,19:08,63.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,21:14,23:07,63.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,10:57,12:25,66.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,14:57,16:25,66.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,12:57,14:23,70.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,18:57,20:25,70.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,19:11,21:23,70.00,1
2018-12-10,19:15:46,Paris Montparnasse 1 Et 2,Rennes,2018-12-15,08:57,10:25,81.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,07:06,09:07,16.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,12:14,13:53,25.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,08:11,10:07,56.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,10:57,12:25,59.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,08:57,10:25,63.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,09:57,11:25,63.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,12:57,14:25,66.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,23:59,06:31,68.50,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,07:06,09:07,16.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,12:14,13:53,25.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,08:11,10:07,56.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,10:57,12:25,59.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,08:57,10:25,63.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,09:57,11:25,63.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,12:57,14:25,66.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,23:59,06:31,68.50,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,11:57,13:25,70.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,21:14,23:07,70.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,14:11,16:07,72.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,14:57,16:25,76.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,15:57,17:25,76.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,20:11,22:24,76.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,16:11,17:55,81.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,18:14,20:07,81.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,17:14,19:08,86.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,18:57,20:25,86.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,16:57,18:25,90.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,17:57,19:25,90.00,1
2018-12-10,19:15:57,Paris Montparnasse 1 Et 2,Rennes,2018-12-16,19:57,21:25,90.00,1
